dialogue_id,speaker,text,gold_answers,possible_answers
141,speaker 1,"Oh , are you?",['React.Rejoinder.Support.Track.Confirm'],['React.Rejoinder.Support.Track.Confirm']
141,speaker 1,That sounds interesting.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
141,speaker 2,Yeah.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
141,speaker 2,I like it.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
141,speaker 2,"Hey , it looks like the food is ready.",['Open.Give.Fact'],['Open.Give.Fact']
141,speaker 1,Good.,['React.Respond.Support.Register'],['React.Respond.Support.Register']
141,speaker 1,I'm starving .,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
142,speaker 1,Wow!,['Open.Attend'],['Open.Attend']
142,speaker 1,I can't believe I'm standing here!,['Open.Give.Opinion'],['Open.Give.Opinion']
142,speaker 2,What are you so excited about?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
142,speaker 1,I'm standing in front of an exquisite work of art!,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
142,speaker 2,What's the big deal?,['React.Rejoinder.Confront.Challenge.Rebound'],['React.Rejoinder.Confront.Challenge.Rebound']
142,speaker 2,It's just a picture of some woman.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
142,speaker 1,I've seen it so many times in books.,['React.Respond.Support.Develop.Enhance'],['React.Respond.Support.Develop.Enhance']
142,speaker 1,but I never imagined I'd get to see it in person.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
142,speaker 2,There are tons of other paintings that I think are better.,"['React.Respond.Confront.Reply.Disagree', 'React.Rejoinder.Confront.Challenge.Counter']","['React.Respond.Confront.Reply.Disagree', 'React.Rejoinder.Confront.Challenge.Counter']"
142,speaker 1,Maybe so.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
142,speaker 1,but do you have any idea how much this one is worth?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
142,speaker 2,No.,['React.Respond.Confront.Reply.Disavow'],['React.Respond.Confront.Reply.Disavow']
142,speaker 2,how much is it worth?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
142,speaker 1,About 80 million dollars.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
142,speaker 2,Whoa .,['React.Respond.Support.Register'],['React.Respond.Support.Register']
143,speaker 1,hey Maris.,['Open.Attend'],['Open.Attend']
143,speaker 1,are you a part-timer?,['Open.Demand.Fact'],['Open.Demand.Fact']
143,speaker 2,part-timer?,['React.Rejoinder.Support.Track.Check'],['React.Rejoinder.Support.Track.Check']
143,speaker 2,Is that a new buzzword?,['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
143,speaker 1,oh.,['React.Respond.Support.Register'],['React.Respond.Support.Register']
143,speaker 1,it's pretty popular among my classmates these days.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
143,speaker 1,So are you?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
143,speaker 2,sure.,['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
143,speaker 2,I have a part-time job as a bartender.,"['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Elaborate']"
143,speaker 1,cool!,['React.Respond.Support.Register'],['React.Respond.Support.Register']
143,speaker 1,It must be amazing to work at a bar!,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
143,speaker 2,yeah.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
143,speaker 2,but I'm not there for fun.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
143,speaker 2,I have to remain professional and if I get distracted the manager would be pretty upset.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
143,speaker 1,that's true.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
143,speaker 1,I'm wondering did you learn anything from the job?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
143,speaker 2,of course.,['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
143,speaker 2,There's always much to learn.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
143,speaker 2,I got to know more about the real world.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
143,speaker 1,"you mean you got working experience , right?",['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
143,speaker 2,not just working experience.,"['React.Respond.Confront.Reply.Contradict', 'React.Rejoinder.Support.Response.Resolve']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Confront.Reply.Contradict', 'React.Rejoinder.Support.Response.Resolve']"
143,speaker 2,I would say the biggest lesson I learned is how to deal with people from all walks of life.,['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
143,speaker 1,it must be very demanding.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
143,speaker 2,sometimes it is.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
143,speaker 2,"But after working for a few weeks , it's easy to figure out.",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
143,speaker 1,really?,['React.Rejoinder.Support.Track.Confirm'],['React.Rejoinder.Support.Track.Confirm']
143,speaker 1,It sounds interesting.,['React.Respond.Support.Register'],['React.Respond.Support.Register']
143,speaker 2,maybe you can come to the bar one day and I'll show you around.,"['Sustain.Continue.Prolong.Extend', 'React.Respond.Support.Develop.Extend']","['Sustain.Continue.Prolong.Extend', 'React.Respond.Support.Develop.Extend']"
143,speaker 1,great.,['React.Respond.Support.Register'],['React.Respond.Support.Register']
143,speaker 1,I'm looking forward to it .,['React.Rejoinder.Confront.Challenge.Detach'],['React.Rejoinder.Confront.Challenge.Detach']
144,speaker 1,Have you seen that house?,['Open.Demand.Fact'],['Open.Demand.Fact']
144,speaker 2,Yes.,['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
144,speaker 2,it looks interesting.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
144,speaker 1,You're right.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
144,speaker 1,I love it very much.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
144,speaker 2,It must be old.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 1,At least more than 100 years old.,['React.Respond.Support.Develop.Enhance'],['React.Respond.Support.Develop.Enhance']
144,speaker 2,Let's enter it!,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 1,I can't open the door.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 2,It must be locked.,['React.Respond.Support.Develop.Enhance'],['React.Respond.Support.Develop.Enhance']
144,speaker 1,Let me ask the old woman in that reception office.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 2,She can't answer you.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 1,She must be deaf.,['React.Respond.Support.Develop.Enhance'],['React.Respond.Support.Develop.Enhance']
144,speaker 2,It must be a haunted house.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
144,speaker 2,Are you frightened?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
144,speaker 1,Frightened?,['React.Rejoinder.Support.Track.Check'],['React.Rejoinder.Support.Track.Check']
144,speaker 1,You must be joking .,"['React.Respond.Confront.Reply.Disagree', 'React.Rejoinder.Confront.Challenge.Counter']","['React.Respond.Confront.Reply.Disagree', 'React.Rejoinder.Confront.Challenge.Counter']"
117,speaker 1,"The mosquitos are biting me!,",['Open.Give.Fact'],['Open.Give.Fact']
117,speaker 2,"Me too.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
117,speaker 2,"I can’t stop scratching.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
117,speaker 2,"They are everywhere!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
117,speaker 2,"Sneaky little jerks.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
117,speaker 1,"Do you have any bug spray?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
117,speaker 2,"No.,",['React.Respond.Confront.Reply.Disagree'],['React.Respond.Confront.Reply.Disagree']
117,speaker 2,"I forgot to buy some.,",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
117,speaker 1,"Then we’ll have to put up with it.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
117,speaker 2,"We can cover ourselves with beer!,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
117,speaker 2,"That way if they bite us , they’ll get drunk and fall asleep.,",['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Elaborate']"
117,speaker 1,"That’s without a doubt , the best idea you’Ve had!,","['React.Respond.Support.Reply.Agree', 'React.Respond.Support.Register']","['React.Respond.Support.Register', 'React.Respond.Support.Reply.Agree', 'React.Respond.Support.Register']"
117,speaker 1,"Let’s do it!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
117,speaker 2,"Run!,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
117,speaker 2,They are thirsty for more!,['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
118,speaker 1,"Stop running around in front of the TV.,",['Open.Command'],['Open.Command']
118,speaker 1,"will you?,",['React.Rejoinder.Support.Track.Clarify'],"['Sustain.Continue.Monitor', 'React.Rejoinder.Support.Track.Clarify']"
118,speaker 1,"Why don't you just sit and watch?,",['React.Rejoinder.Support.Track.Clarify'],"['Sustain.Continue.Monitor', 'React.Rejoinder.Support.Track.Clarify']"
118,speaker 2,"I've tried but I can't stand the bald man talking so loudly in the program.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
118,speaker 1,"Then stay away.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
118,speaker 1,"No one is keeping you from doing that.,",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
118,speaker 2,"Don't be so irritable.,",['React.Rejoinder.Confront.Challenge.Counter'],['React.Rejoinder.Confront.Challenge.Counter']
118,speaker 2,"I just don't understand the program that's all.,",['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
118,speaker 1,"All right , I will explain it to you later on.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
118,speaker 1,"Now scram.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
118,speaker 2,"Ok.,",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
118,speaker 2,"I will wait until you have had your fun , if that's what you want.,",['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
118,speaker 1,"That's exactly what I want.,",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
118,speaker 1,thank you.,['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
119,speaker 1,"Okay , can I ask you something direct?,",['Open.Command'],['Open.Command']
119,speaker 2,"Ha!,",['React.Respond.Support.Register'],['React.Respond.Support.Register']
119,speaker 2,"It's not like you've ever been one to beat around the bush.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
119,speaker 1,"Fair enough.,",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
119,speaker 1,"Give it to me straight.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
119,speaker 1,"Did she bully you into this?,",['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
119,speaker 2,"No seriously... I really want this.,",['React.Respond.Confront.Reply.Contradict'],['React.Respond.Confront.Reply.Contradict']
119,speaker 1,"I tell ya , when I got the invite , it really threw me for a loop.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
119,speaker 1,"You've done a complete 180.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
119,speaker 2,"I know.,",['React.Respond.Support.Reply.Acknowledge'],['React.Respond.Support.Reply.Acknowledge']
119,speaker 2,"But things have changed.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
119,speaker 2,"I guess I've settled down.,","['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Elaborate']"
119,speaker 1,I guess so.,['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
120,speaker 1,"My daughter plans to quit her present job and wants to find another.,",['Open.Give.Fact'],['Open.Give.Fact']
120,speaker 1,"She says she wants to get a better job with higher pay.,",['Sustain.Continue.Prolong.Enhance'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
120,speaker 2,"It seems quite normal to me.,",['React.Respond.Support.Reply.Acknowledge'],['React.Respond.Support.Reply.Acknowledge']
120,speaker 2,"It is pretty much what I want to do.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
120,speaker 1,"But what about settling down to start a family?,",['React.Rejoinder.Confront.Response.Re-challenge'],['React.Rejoinder.Confront.Response.Re-challenge']
120,speaker 1,"Doesn't anyone want to get married any more?,",['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
120,speaker 2,"It is different now.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
120,speaker 2,"The world is becoming colorful.,",['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
120,speaker 2,"Some of my friends don't feel the same pressure to marry.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
120,speaker 2,"We all want to wait for the right moment.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
120,speaker 1,"What time is the right moment?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
120,speaker 2,"Let the universe find us instead of forcing love.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
120,speaker 2,"We prefer natural love.,",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
120,speaker 2,"The most important thing is to be happy.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
120,speaker 2,"Love will find us later.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
120,speaker 2,That is what we say.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 1,"are you still coming to my place for dinner tomorrow night?,",['Open.Demand.Fact'],['Open.Demand.Fact']
125,speaker 2,"of course.,",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
125,speaker 2,"Is the dinner still on?,",['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
125,speaker 1,"yes.,",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
125,speaker 1,"I was just wondering how you and your roommate were planning on coming to my place.,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
125,speaker 2,"we were planning on walking both ways since the weather is still nice.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
125,speaker 1,"that's what I thought you would do.,",['React.Respond.Support.Reply.Acknowledge'],"['React.Respond.Support.Develop.Extend', 'React.Respond.Support.Reply.Acknowledge']"
125,speaker 1,"Listen , I live in a bit of a rough neighborhood.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 1,"It's just down the street from all the bars.,",['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
125,speaker 1,"You probably don't want to be walking around after dark.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 2,"it can't be that bad.,",['React.Rejoinder.Confront.Challenge.Counter'],['React.Rejoinder.Confront.Challenge.Counter']
125,speaker 1,"I wish it wasn't.,",['React.Rejoinder.Confront.Challenge.Counter'],['React.Rejoinder.Confront.Challenge.Counter']
125,speaker 1,"but there is actually a lot of crime and prostitution around here.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 2,"really?,",['React.Rejoinder.Support.Track.Confirm'],['React.Rejoinder.Support.Track.Confirm']
125,speaker 2,"I never would have guessed.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 2,"The criminals must only come out in the evenings , because I've never noticed anything strange when I've been at your house in the daytime.,",['Sustain.Continue.Prolong.Enhance'],"['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Enhance']"
125,speaker 1,"do me a favor , and take a taxi.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
125,speaker 1,"It'd make me feel a lot better.,",['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
125,speaker 2,"ok.,",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
125,speaker 2,"we will.,",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
125,speaker 2,"How do you get around in the evenings?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
125,speaker 1,"when I first moved in , I walked everywhere.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
125,speaker 1,"But within a week , I had my purse stolen — just a block away from the police station!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 1,"Now , I always take public transportation.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 2,"has anything else happened to you?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
125,speaker 1,"nothing else has happened to me.,","['React.Respond.Confront.Reply.Contradict', 'React.Rejoinder.Support.Response.Resolve']","['React.Respond.Confront.Reply.Contradict', 'React.Rejoinder.Support.Response.Resolve']"
125,speaker 1,"but I have seen quite a few fights on the streets after the bars close.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
125,speaker 2,"well , we'll be careful.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
125,speaker 2,Thanks for letting me know.,['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
97,speaker 1,"What’s the plot of your new movie?,",['Open.Demand.Fact'],['Open.Demand.Fact']
97,speaker 2,"It’s a story about a policemen who is investigating a series of strange murders.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
97,speaker 2,"I play the part of the detective.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 2,"He has to catch the killer , but there’s very little evidence.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 2,"It’s a psychological thriller,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 1,"Did you enjoy making the movie?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
97,speaker 1,"We heard stories of disagreement with other actors and with the director.,",['Sustain.Continue.Prolong.Extend'],"['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Extend']"
97,speaker 2,"I have had disagreement with every director.,","['React.Respond.Support.Develop.Extend', 'React.Respond.Support.Reply.Affirm']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Extend', 'React.Respond.Support.Reply.Affirm']"
97,speaker 2,"I’Ve worked with.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 2,"We’Ve always disagreed in a friendly way and we have always resolved our differences.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 2,"It was the same when I made this movie.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 2,"I don’t no,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 1,"Critics are not very happy with the movies that you’Ve made recently.,",['Open.Give.Fact'],"['React.Respond.Support.Develop.Extend', 'Open.Give.Fact']"
97,speaker 1,"Does that bother you?,","['React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Support.Track.Probe']","['React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Support.Track.Probe']"
97,speaker 2,"Not at all.,","['React.Respond.Confront.Reply.Disagree', 'React.Respond.Confront.Reply.Contradict']","['React.Respond.Confront.Reply.Contradict', 'React.Respond.Confront.Reply.Disagree', 'React.Respond.Confront.Reply.Contradict']"
97,speaker 2,"The feedback from audience has been great.,",['Sustain.Continue.Prolong.Extend'],"['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Extend']"
97,speaker 2,"I care about what they think more than what the critics think.,","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
97,speaker 1,"Did you do you own stunts in the movie?,",['Open.Demand.Fact'],"['React.Rejoinder.Support.Track.Clarify', 'Open.Demand.Fact']"
97,speaker 2,"I wanted to , but my insurance company wouldn’t let me.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
97,speaker 2,"All of my stunts were done by a stuntman.,","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']","['Sustain.Continue.Prolong.Elaborate, React.Rejoinder.Support.Response.Resolve', 'Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
97,speaker 2,"As you know , I used to do my own stunts , but I’ll leave that to the experts in future.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 1,"Thank you very much for doing this interview.,",['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
97,speaker 2,"My pleasure.,",['React.Respond.Support.Reply.Accept'],"['React.Respond.Support.Register', 'React.Respond.Support.Reply.Accept']"
97,speaker 2,"Have you seen the movie yet?,",['Open.Demand.Fact'],"['React.Rejoinder.Support.Track.Clarify', 'Open.Demand.Fact']"
97,speaker 1,"Yes.,",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
97,speaker 1,"I have.,",[' React.Respond.Support.Reply.Affirm'],[' React.Respond.Support.Reply.Affirm']
97,speaker 1,"I liked it very much.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 1,"Like you , I was very impressed with Rachel’s performance in the movie.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
97,speaker 1,She’s going to be a star.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 1,"Oh , man.,",['Open.Attend'],['Open.Attend']
100,speaker 1,"I had the best supper last night.,",['Open.Give.Fact'],"['Open.Give.Opinion', 'Open.Give.Fact']"
100,speaker 1,"My wife made a stir-fry and it was amazing!,",['Sustain.Continue.Prolong.Enhance'],"['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Enhance']"
100,speaker 2,"I love stir fry crispy bitesize vegetables covered in a mixture of soy sauce and oyster sauce.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
100,speaker 2,"Wilted greens and fresh bean sprouts.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 2,"Throw in some onion and garlic and ginger!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 2,"Mmm!,",['React.Respond.Support.Register'],['React.Respond.Support.Register']
100,speaker 2,"Mmm!,",['React.Respond.Support.Register'],['React.Respond.Support.Register']
100,speaker 2,"It’s almost lunchtime.,",['Sustain.Continue.Prolong.Extend'],"['Open.Give.Fact', 'Sustain.Continue.Prolong.Extend']"
100,speaker 2,"I would die for a plate of stir fry right now!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 1,"Well you can keep the vegetables.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
100,speaker 1,"I’ll take the meat.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 1,"The stir fry my wife made was really hearty with chunks of beef and slivers of bell peppers and onion...,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 2,"What?,",['React.Rejoinder.Support.Track.Check'],['React.Rejoinder.Support.Track.Check']
100,speaker 2,"You call that a stir fry?,",['React.Rejoinder.Confront.Response.Re-challenge'],"['React.Rejoinder.Support.Track.Confirm', 'React.Rejoinder.Confront.Response.Re-challenge']"
100,speaker 2,"More meat than vegetables?,",['React.Rejoinder.Support.Track.Confirm'],['React.Rejoinder.Support.Track.Confirm']
100,speaker 2,"That’s the worst insult you could throw at a Chinese stir fry.,","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
100,speaker 2,"What a disgrace to the wok she fried it in!,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
100,speaker 2,What you had is equivalent to a fajita without the wrap!,"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
113,speaker 1,"Cigarette?,",['Open.Command'],['Open.Command']
113,speaker 2,"Oh uh... Thanks.,",['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
113,speaker 2,"Henry.,",['React.Respond.Support.Engage'],['React.Respond.Support.Engage']
113,speaker 2,"do you have a light?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
113,speaker 1,"Sorry , here.,",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
113,speaker 2,"Thanks.,",['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
113,speaker 2,"Lovely day.,",['Open.Give.Opinion'],['Open.Give.Opinion']
113,speaker 2,"Pity I’m on duty.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
113,speaker 1,"I’ll stand in with you if you like.,",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
